time_bracket,open,high,low,close,median,price_change_label,price_change_pct
2017-03-31 00:00:00-04:00,1071.34,1076.84,1065.61,1069.15,1070.15,down,-0.20441689846358857
2017-04-01 00:00:00-04:00,1069.15,1097.0,1061.64,1074.77,1075.35,up,0.5256512182574946
2017-04-02 00:00:00-04:00,1074.77,1120.5,1066.49,1120.5,1082.23,up,4.254863831331357
2017-04-03 00:00:00-04:00,1120.44,1152.0,1108.01,1145.8,1133.14,up,2.263396522794614
2017-04-04 00:00:00-04:00,1145.79,1162.93,1118.85,1139.79,1140.4,down,-0.5236561673605089
2017-04-05 00:00:00-04:00,1140.33,1154.39,1111.0,1154.25,1127.56,up,1.2206992712635811
2017-04-06 00:00:00-04:00,1153.21,1201.37,1150.0,1177.25,1173.835,up,2.0846159849463586
2017-04-07 00:00:00-04:00,1177.43,1202.0,1176.0,1197.03,1189.73,up,1.6646424840542462
2017-04-08 00:00:00-04:00,1196.99,1196.99,1166.66,1186.04,1187.4,down,-0.9147946098129522
2017-04-09 00:00:00-04:00,1186.12,1216.87,1173.98,1212.29,1205.68,up,2.2063534886858083
2017-04-10 00:00:00-04:00,1212.29,1219.71,1195.0,1203.86,1208.97,down,-0.6953781685900329
2017-04-11 00:00:00-04:00,1203.86,1229.0,1198.02,1222.01,1219.29,up,1.5076503912415218
2017-04-12 00:00:00-04:00,1222.02,1224.2,1208.0,1213.8,1215.935,down,-0.6726567486620483
2017-04-13 00:00:00-04:00,1212.2,1217.17,1141.0,1184.04,1177.0,down,-2.323049001814892
2017-04-14 00:00:00-04:00,1183.44,1193.0,1142.0,1174.35,1168.67,down,-0.768099776921527
2017-04-15 00:00:00-04:00,1174.42,1192.5,1165.0,1175.48,1178.95,up,0.09025731850615948
2017-04-16 00:00:00-04:00,1175.48,1179.3,1150.0,1166.52,1167.34,down,-0.7622418076020043
2017-04-17 00:00:00-04:00,1166.46,1196.08,1161.0,1192.65,1179.99,up,2.2452548737204925
2017-04-18 00:00:00-04:00,1192.36,1210.0,1192.3,1204.98,1204.34,up,1.058405179643751
2017-04-19 00:00:00-04:00,1204.98,1209.6,1190.0,1207.08,1201.6,up,0.17427675148133925
2017-04-20 00:00:00-04:00,1206.23,1243.88,1205.08,1235.64,1227.22,up,2.4381751407277275
2017-04-21 00:00:00-04:00,1235.77,1252.32,1233.0,1241.45,1242.56,up,0.45963245587772317
2017-04-22 00:00:00-04:00,1240.53,1247.15,1199.0,1224.67,1233.48,down,-1.2784858084850748
2017-04-23 00:00:00-04:00,1225.61,1248.99,1223.8,1236.04,1237.43,up,0.8510048057701836
2017-04-24 00:00:00-04:00,1234.84,1255.0,1234.81,1255.0,1246.88,up,1.6326001749214614
2017-04-25 00:00:00-04:00,1254.99,1280.0,1251.8,1273.88,1270.23,up,1.5051912764245223
2017-04-26 00:00:00-04:00,1274.98,1330.0,1273.37,1295.63,1291.05,up,1.6196332491490217
2017-04-27 00:00:00-04:00,1295.63,1347.02,1293.0,1333.45,1326.25,up,2.919043245370978
2017-04-28 00:00:00-04:00,1335.67,1347.02,1299.0,1328.29,1324.1950000000002,down,-0.5525316882164066
2017-04-29 00:00:00-04:00,1328.87,1342.8,1316.0,1324.5,1329.98,down,-0.3288508281472091
2017-04-30 00:00:00-04:00,1324.5,1364.0,1315.68,1361.13,1334.49,up,2.7655719139297874
2017-05-01 00:00:00-04:00,1361.13,1425.0,1345.0,1414.04,1389.46,up,3.887211361148446
2017-05-02 00:00:00-04:00,1413.34,1481.73,1403.0,1457.12,1447.95,up,3.0976268979863386
2017-05-03 00:00:00-04:00,1456.46,1518.87,1431.02,1504.73,1478.1,up,3.3142001840078095
2017-05-04 00:00:00-04:00,1503.78,1623.01,1444.94,1560.96,1549.76,up,3.8024179068746777
2017-05-05 00:00:00-04:00,1560.96,1609.0,1495.0,1535.21,1551.0,down,-1.6496258712587086
2017-05-06 00:00:00-04:00,1533.26,1578.97,1505.0,1557.42,1547.1550000000002,up,1.5757275347951571
2017-05-07 00:00:00-04:00,1555.56,1589.0,1525.0,1570.12,1538.995,up,0.9359973257219156
2017-05-08 00:00:00-04:00,1569.06,1670.0,1560.0,1658.69,1585.085,up,5.712337322983196
2017-05-09 00:00:00-04:00,1658.34,1760.4,1645.74,1696.12,1718.93,up,2.278181796254075
2017-05-10 00:00:00-04:00,1696.12,1794.21,1682.0,1769.11,1760.84,up,4.303351177982684
2017-05-11 00:00:00-04:00,1769.11,1892.0,1763.0,1795.6,1835.2150000000001,up,1.4973630808711835
2017-05-12 00:00:00-04:00,1796.17,1826.0,1601.46,1642.22,1727.4,down,-8.571014993012916
2017-05-13 00:00:00-04:00,1643.74,1796.0,1627.36,1776.0,1719.58,up,8.046284692226259
2017-05-14 00:00:00-04:00,1781.32,1815.0,1750.5,1750.5,1778.44,down,-1.7301776210899789
2017-05-15 00:00:00-04:00,1750.5,1760.0,1662.0,1667.43,1716.33,down,-4.745501285347043
2017-05-16 00:00:00-04:00,1667.42,1750.0,1641.22,1709.32,1715.01,up,2.512864185388186
2017-05-17 00:00:00-04:00,1709.27,1840.42,1704.88,1768.14,1795.32,up,3.444160372556704
2017-05-18 00:00:00-04:00,1768.11,1910.0,1766.33,1898.68,1855.99,up,7.384721538818306
2017-05-19 00:00:00-04:00,1898.72,1986.64,1895.35,1971.23,1939.99,up,3.81888851436758
2017-05-20 00:00:00-04:00,1976.38,2045.0,1914.0,2045.0,1975.0,up,3.472004371628934
2017-05-21 00:00:00-04:00,2045.0,2063.11,1961.52,2050.0,2022.0,up,0.24449877750611915
2017-05-22 00:00:00-04:00,2050.0,2230.34,2001.0,2154.8,2123.99,up,5.112195121951224
2017-05-23 00:00:00-04:00,2154.99,2315.27,2125.37,2309.57,2221.83,up,7.173119132803429
2017-05-24 00:00:00-04:00,2307.93,2575.0,2286.67,2560.33,2405.19,up,10.936206904022217
2017-05-25 00:00:00-04:00,2565.0,2760.1,2221.0,2340.01,2497.0,down,-8.77153996101364
2017-05-26 00:00:00-04:00,2340.01,2599.12,2060.0,2252.72,2338.45,down,-3.7303259387780563
2017-05-27 00:00:00-04:00,2252.72,2252.72,1850.0,2210.0,2062.855,down,-1.896374161014236
2017-05-28 00:00:00-04:00,2208.97,2313.96,2081.0,2179.08,2181.65,down,-1.3531193271071995
2017-05-29 00:00:00-04:00,2175.93,2350.0,2126.05,2306.34,2260.98,up,5.993299416801112
2017-05-30 00:00:00-04:00,2311.85,2339.08,2154.28,2170.86,2253.62,down,-6.098579060060116
2017-05-31 00:00:00-04:00,2170.82,2379.0,2161.02,2368.12,2291.02,up,9.088731447102916
2017-06-01 00:00:00-04:00,2368.1,2456.39,2321.05,2440.42,2399.13,up,3.0539250876229884
2017-06-02 00:00:00-04:00,2443.64,2496.0,2370.03,2461.79,2434.55,up,0.7427444304398456
2017-06-03 00:00:00-04:00,2461.05,2584.34,2445.0,2513.91,2524.275,up,2.1478637167062775
2017-06-04 00:00:00-04:00,2512.94,2588.66,2460.0,2583.67,2530.0,up,2.814631467524098
2017-06-05 00:00:00-04:00,2584.11,2877.47,2558.23,2811.6,2649.7,up,8.803417811161275
2017-06-06 00:00:00-04:00,2811.68,2933.0,2689.4,2859.41,2849.455,up,1.697561600182107
2017-06-07 00:00:00-04:00,2857.62,2878.03,2612.5,2728.76,2783.97,down,-4.509346939061166
2017-06-08 00:00:00-04:00,2728.76,2844.0,2700.0,2805.0,2772.0,up,2.7939430363974838
2017-06-09 00:00:00-04:00,2805.0,2868.23,2780.43,2830.28,2824.705,up,0.9012477718360223
2017-06-10 00:00:00-04:00,2830.49,2912.98,2800.0,2876.0,2875.0,up,1.6078488176958894
2017-06-11 00:00:00-04:00,2878.97,2975.0,2865.12,2955.41,2936.66,up,2.65511623948842
2017-06-12 00:00:00-04:00,2955.26,2980.0,2480.03,2677.38,2703.53,down,-9.402895176735726
2017-06-13 00:00:00-04:00,2689.31,2783.62,2666.71,2748.17,2724.0,up,2.1886654941230432
2017-06-14 00:00:00-04:00,2748.12,2801.0,2320.0,2476.14,2570.0,down,-9.896947731540106
2017-06-15 00:00:00-04:00,2474.62,2479.99,2120.0,2378.5,2319.0,down,-3.8842327306818802
2017-06-16 00:00:00-04:00,2373.14,2540.0,2373.14,2475.29,2463.54,up,4.304423674962288
2017-06-17 00:00:00-04:00,2475.29,2674.4,2467.19,2652.0,2602.04,up,7.138961495420748
2017-06-18 00:00:00-04:00,2653.91,2655.55,2460.62,2558.96,2532.49,down,-3.5777400137909643
2017-06-19 00:00:00-04:00,2558.8,2653.0,2480.96,2618.57,2570.0,up,2.335860559637326
2017-06-20 00:00:00-04:00,2611.77,2783.0,2581.0,2760.03,2689.125,up,5.676610114979508
2017-06-21 00:00:00-04:00,2760.03,2789.0,2611.0,2660.04,2689.03,down,-3.622786708840131
2017-06-22 00:00:00-04:00,2666.03,2740.0,2594.61,2729.73,2699.68,up,2.3893204502574816
2017-06-23 00:00:00-04:00,2729.74,2745.0,2657.46,2699.36,2711.9,down,-1.1129265058210547
2017-06-24 00:00:00-04:00,2699.21,2724.96,2505.25,2541.98,2612.18,down,-5.825037696214819
2017-06-25 00:00:00-04:00,2541.98,2635.72,2432.0,2549.22,2534.0150000000003,up,0.28481734710736895
2017-06-26 00:00:00-04:00,2549.2,2550.03,2315.01,2443.91,2442.67,down,-4.130315393064487
2017-06-27 00:00:00-04:00,2444.94,2567.01,2291.0,2533.19,2394.99,up,3.609495529542639
2017-06-28 00:00:00-04:00,2539.81,2593.0,2468.01,2567.99,2545.35,up,1.1095318153720113
2017-06-29 00:00:00-04:00,2567.98,2594.78,2500.31,2535.0,2554.32,down,-1.2842779149370376
2017-06-30 00:00:00-04:00,2535.0,2564.58,2430.0,2445.57,2516.11,down,-3.527810650887564
2017-07-01 00:00:00-04:00,2444.2,2517.11,2374.34,2400.0,2435.0,down,-1.8083626544472597
2017-07-02 00:00:00-04:00,2397.8,2528.72,2383.3,2489.94,2478.77,up,3.842689131704047
2017-07-03 00:00:00-04:00,2489.89,2628.66,2472.68,2604.75,2555.0,up,4.613055195209426
2017-07-04 00:00:00-04:00,2604.77,2639.47,2545.69,2550.96,2590.0,down,-2.065825389573739
2017-07-05 00:00:00-04:00,2551.19,2623.0,2530.1,2607.0,2572.44,up,2.187606567915368
2017-07-06 00:00:00-04:00,2605.01,2614.0,2522.0,2578.01,2589.36,down,-1.0364643513844474
2017-07-07 00:00:00-04:00,2578.01,2584.25,2462.0,2493.64,2518.11,down,-3.2726793146652056
2017-07-08 00:00:00-04:00,2493.64,2558.99,2478.05,2558.91,2525.0,up,2.617458815225926
2017-07-09 00:00:00-04:00,2558.97,2564.65,2490.66,2502.74,2531.99,down,-2.1973684724713505
2017-07-10 00:00:00-04:00,2502.91,2527.88,2261.85,2314.0,2398.22,down,-7.5476145766327996
2017-07-11 00:00:00-04:00,2313.25,2399.0,2239.54,2273.47,2335.22,down,-1.7196584891386646
2017-07-12 00:00:00-04:00,2271.09,2425.16,2267.0,2415.75,2370.0,up,6.369628680501416
2017-07-13 00:00:00-04:00,2415.75,2419.2,2307.46,2319.0,2349.99,down,-4.004967401428128
2017-07-14 00:00:00-04:00,2319.0,2357.84,2075.0,2094.17,2205.0,down,-9.695127210004307
2017-07-15 00:00:00-04:00,2094.15,2135.54,1947.0,2018.96,2040.0,down,-3.590478236993533
2017-07-16 00:00:00-04:00,2013.81,2030.15,1830.0,1961.26,1918.88,down,-2.609481530035107
2017-07-17 00:00:00-04:00,1961.26,2229.97,1956.91,2182.99,2122.0,up,11.305487288783734
2017-07-18 00:00:00-04:00,2179.07,2392.0,2170.12,2347.97,2301.89,up,7.751013046850241
2017-07-19 00:00:00-04:00,2347.97,2402.5,2223.0,2324.99,2305.45,down,-0.978717786002381
2017-07-20 00:00:00-04:00,2324.99,2938.0,2303.2,2718.61,2645.0,up,16.9299652901733
2017-07-21 00:00:00-04:00,2718.61,2801.0,2611.39,2710.29,2718.9,down,-0.3060387477424209
2017-07-22 00:00:00-04:00,2710.14,2882.0,2697.99,2821.31,2811.41,up,4.1020021105920845
2017-07-23 00:00:00-04:00,2821.12,2830.0,2640.0,2760.8,2757.255,down,-2.1381578947368363
2017-07-24 00:00:00-04:00,2760.7,2800.0,2701.0,2751.0,2754.995,down,-0.35136016227768074
2017-07-25 00:00:00-04:00,2750.85,2772.89,2450.0,2513.6,2565.0,down,-8.624606939673196
2017-07-26 00:00:00-04:00,2512.11,2557.98,2400.0,2546.91,2488.01,up,1.3852896569019668
2017-07-27 00:00:00-04:00,2541.81,2731.72,2526.11,2681.49,2577.38,up,5.4952966586802265
2017-07-28 00:00:00-04:00,2682.46,2825.0,2655.82,2705.0,2759.0,up,0.8402734803128364
2017-07-29 00:00:00-04:00,2701.8,2775.0,2631.78,2679.72,2701.28,down,-0.8172329558072566
2017-07-30 00:00:00-04:00,2666.17,2774.45,2569.69,2710.11,2700.035,up,1.6480569506070575
2017-07-31 00:00:00-04:00,2709.0,2889.99,2680.01,2862.93,2775.98,up,5.682170542635645
2017-08-01 00:00:00-04:00,2862.92,2929.17,2615.0,2734.76,2727.84,down,-4.4765484190965825
2017-08-02 00:00:00-04:00,2742.1,2760.0,2650.0,2720.1,2707.44,down,-0.8023048028882984
2017-08-03 00:00:00-04:00,2718.05,2807.44,2706.21,2786.43,2759.9,up,2.5157741763396357
2017-08-04 00:00:00-04:00,2784.8,3158.35,2765.91,3109.0,2854.05,up,11.641769606434927
2017-08-05 00:00:00-04:00,3101.0,3339.66,3088.02,3222.2,3212.0,up,3.9084166397935993
2017-08-06 00:00:00-04:00,3222.04,3294.35,3146.1,3247.41,3225.69,up,0.7873893558118406
2017-08-07 00:00:00-04:00,3245.01,3446.02,3216.99,3445.49,3363.21,up,6.1781011460673385
2017-08-08 00:00:00-04:00,3446.0,3490.0,3300.0,3384.67,3420.0,down,-1.7797446314567589
2017-08-09 00:00:00-04:00,3384.6,3415.0,3178.72,3327.59,3319.07,down,-1.6843940199728125
2017-08-10 00:00:00-04:00,3327.71,3448.0,3316.74,3419.93,3410.0,up,2.771275141163132
2017-08-11 00:00:00-04:00,3419.93,3705.0,3410.78,3662.51,3529.955,up,7.093127637115382
2017-08-12 00:00:00-04:00,3660.16,4094.0,3635.18,4027.7,3818.42,up,10.041637524042656
2017-08-13 00:00:00-04:00,4027.83,4190.0,3841.71,3976.06,4029.67,down,-1.2853074732548264
2017-08-14 00:00:00-04:00,3976.06,4400.0,3967.65,4380.11,4252.795,up,10.16206998888347
2017-08-15 00:00:00-04:00,4374.14,4390.0,3800.0,4069.46,4070.0,down,-6.965483500756731
2017-08-16 00:00:00-04:00,4065.07,4385.0,3926.06,4279.35,4264.95,up,5.271249941575418
2017-08-17 00:00:00-04:00,4279.35,4480.0,4167.21,4258.92,4313.99,down,-0.47740895229416713
2017-08-18 00:00:00-04:00,4263.11,4368.0,3964.96,4103.49,4172.67,down,-3.744214904142751
2017-08-19 00:00:00-04:00,4103.48,4130.0,3900.0,4032.66,4020.26,down,-1.7258522034955592
2017-08-20 00:00:00-04:00,4032.63,4125.95,4000.0,4039.12,4059.89,up,0.16093715515679285
2017-08-21 00:00:00-04:00,4031.66,4080.0,3810.25,3835.1,3996.05,down,-4.875411120977457
2017-08-22 00:00:00-04:00,3840.07,4139.97,3600.0,4095.61,3917.0,up,6.654566192803779
2017-08-23 00:00:00-04:00,4078.99,4248.97,4055.0,4091.88,4135.66,up,0.31600960041580084
2017-08-24 00:00:00-04:00,4099.94,4373.84,4082.59,4334.38,4211.43,up,5.718132460475034
2017-08-25 00:00:00-04:00,4334.38,4449.98,4252.77,4302.01,4349.22,down,-0.7468196143393002
2017-08-26 00:00:00-04:00,4312.63,4393.3,4232.43,4338.38,4309.0,up,0.5970834502380118
2017-08-27 00:00:00-04:00,4338.46,4365.96,4275.0,4280.01,4333.38,down,-1.3472522507986695
2017-08-28 00:00:00-04:00,4286.13,4399.72,4169.01,4380.02,4318.63,up,2.190554182910942
2017-08-29 00:00:00-04:00,4385.77,4649.78,4336.26,4596.75,4562.9349999999995,up,4.810557781187796
2017-08-30 00:00:00-04:00,4597.91,4642.22,4479.0,4615.19,4569.41,up,0.3758229282434744
2017-08-31 00:00:00-04:00,4615.1,4777.76,4589.53,4745.6,4724.32,up,2.8276743732530196
2017-09-01 00:00:00-04:00,4745.97,4979.9,4671.09,4831.01,4831.74,up,1.7918360208766693
2017-09-02 00:00:00-04:00,4836.54,4879.88,4488.5,4639.42,4626.11,down,-4.075640850690776
2017-09-03 00:00:00-04:00,4623.62,4700.0,4385.0,4547.87,4542.389999999999,down,-1.638326679095603
2017-09-04 00:00:00-04:00,4542.52,4542.52,4001.93,4102.85,4270.0,down,-9.678988755140317
2017-09-05 00:00:00-04:00,4109.96,4498.84,4001.93,4471.45,4300.0,up,8.795462729564264
2017-09-06 00:00:00-04:00,4478.89,4649.23,4356.42,4515.97,4544.56,up,0.8278836943975021
2017-09-07 00:00:00-04:00,4515.86,4674.34,4475.0,4612.87,4601.945,up,2.148206543161213
2017-09-08 00:00:00-04:00,4612.87,4679.97,4125.99,4266.99,4336.0,down,-7.498151909765505
2017-09-09 00:00:00-04:00,4267.0,4379.78,4176.0,4204.0,4293.47,down,-1.476447152566207
2017-09-10 00:00:00-04:00,4192.51,4353.49,4010.0,4315.95,4144.09,up,2.944298284321323
2017-09-11 00:00:00-04:00,4316.3,4316.3,4092.4,4270.87,4200.73,down,-1.0525218358316213
2017-09-12 00:00:00-04:00,4281.99,4377.65,3943.0,3945.0,4186.0,down,-7.86993897697098
2017-09-13 00:00:00-04:00,3951.62,4044.94,3720.01,3797.99,3886.675,down,-3.8877726097145016
2017-09-14 00:00:00-04:00,3798.0,3899.82,3210.0,3354.53,3463.04,down,-11.676408636124268
2017-09-15 00:00:00-04:00,3359.95,3820.0,2972.01,3759.48,3533.99,up,11.890950758195817
2017-09-16 00:00:00-04:00,3765.08,3872.9,3500.0,3637.5,3649.11,down,-3.388507017115172
2017-09-17 00:00:00-04:00,3637.55,3810.25,3463.0,3770.0,3679.975,up,3.6411870627207854
2017-09-18 00:00:00-04:00,3770.0,4122.7,3732.87,3991.14,3995.0,up,5.8657824933686875
2017-09-19 00:00:00-04:00,3991.13,4042.05,3848.35,3879.67,3934.42,down,-2.792692796275742
2017-09-20 00:00:00-04:00,3868.18,4050.0,3810.25,3825.0,3931.0,down,-1.1162872461984663
2017-09-21 00:00:00-04:00,3825.0,3914.0,3573.0,3697.16,3688.0,down,-3.342222222222224
2017-09-22 00:00:00-04:00,3697.15,3761.84,3514.0,3614.87,3598.06,down,-2.2254980187441764
2017-09-23 00:00:00-04:00,3614.88,3810.25,3614.88,3769.26,3751.85,up,4.270681184437652
2017-09-24 00:00:00-04:00,3766.16,3793.73,3615.0,3763.86,3684.1,down,-0.06107016165005641
2017-09-25 00:00:00-04:00,3766.48,3968.59,3740.0,3899.35,3905.1549999999997,up,3.5276969478133413
2017-09-26 00:00:00-04:00,3899.99,3970.0,3850.61,3933.56,3912.425,up,0.8607714378754849
2017-09-27 00:00:00-04:00,3934.96,4226.73,3922.89,4195.0,4084.9,up,6.608453453148178
2017-09-28 00:00:00-04:00,4195.0,4270.01,4024.0,4059.01,4174.73,down,-3.2417163289630513
2017-09-29 00:00:00-04:00,4062.26,4227.62,4022.02,4190.72,4164.94,up,3.162279125412959
2017-09-30 00:00:00-04:00,4185.73,4349.0,4180.55,4291.36,4289.78,up,2.523574143578311
2017-10-01 00:00:00-04:00,4287.06,4419.0,4216.0,4381.33,4297.62,up,2.198942865273623
2017-10-02 00:00:00-04:00,4374.12,4453.0,4352.0,4416.3,4396.75,up,0.9643082494307453
2017-10-03 00:00:00-04:00,4407.27,4413.92,4218.0,4299.99,4286.55,down,-2.434159922128676
2017-10-04 00:00:00-04:00,4300.0,4343.0,4164.84,4186.32,4214.97,down,-2.6437209302325626
2017-10-05 00:00:00-04:00,4182.25,4358.97,4137.96,4320.0,4303.96,up,3.293681630701184
2017-10-06 00:00:00-04:00,4320.0,4425.0,4298.01,4359.01,4371.0,up,0.9030092592592576
2017-10-07 00:00:00-04:00,4360.0,4463.0,4312.82,4439.85,4367.6,up,1.8314220183486274
2017-10-08 00:00:00-04:00,4439.84,4624.72,4404.5,4617.07,4542.69,up,3.9918105156942385
2017-10-09 00:00:00-04:00,4623.19,4865.0,4541.0,4784.91,4705.0,up,3.498017602564474
2017-10-10 00:00:00-04:00,4778.0,4909.97,4700.0,4728.24,4802.58,down,-1.041439933026378
2017-10-11 00:00:00-04:00,4721.27,4869.78,4706.05,4854.6,4818.83,up,2.824028280526214
2017-10-12 00:00:00-04:00,4854.27,5846.43,4830.44,5719.0,5260.0,up,17.813801045265286
2017-10-13 00:00:00-04:00,5719.0,5802.98,5380.0,5660.0,5626.27,down,-1.0316488896660259
2017-10-14 00:00:00-04:00,5664.0,5830.0,5558.26,5764.0,5700.75,up,1.7655367231638408
2017-10-15 00:00:00-04:00,5764.0,5788.4,5415.0,5596.23,5540.0,down,-2.9106523247744653
2017-10-16 00:00:00-04:00,5596.23,5807.11,5548.0,5631.74,5687.7,up,0.6345343204264386
2017-10-17 00:00:00-04:00,5630.95,5696.0,5450.02,5493.3,5582.5,down,-2.4445253465223415
2017-10-18 00:00:00-04:00,5492.7,5643.0,5101.36,5624.88,5370.01,up,2.406466764978976
2017-10-19 00:00:00-04:00,5625.0,5735.14,5546.03,5681.12,5681.21,up,0.9976888888888924
2017-10-20 00:00:00-04:00,5681.12,6118.0,5589.8,6099.0,5962.23,up,7.355591855127153
2017-10-21 00:00:00-04:00,6098.79,6180.0,5871.0,5944.96,6070.05,down,-2.5223036044854763
2017-10-22 00:00:00-04:00,5944.94,6039.79,5700.0,5962.84,5866.96,up,0.3010963945809575
2017-10-23 00:00:00-04:00,5963.21,6045.34,5534.32,5658.82,5806.89,down,-5.104465547917991
2017-10-24 00:00:00-04:00,5648.47,5767.0,5366.0,5550.0,5643.860000000001,down,-1.743303938942764
2017-10-25 00:00:00-04:00,5550.0,5788.4,5424.99,5770.99,5560.36,up,3.9818018018017876
2017-10-26 00:00:00-04:00,5779.79,5994.06,5683.0,5922.14,5900.0,up,2.4628922504104978
2017-10-27 00:00:00-04:00,5925.46,5929.99,5674.06,5725.01,5760.01,down,-3.382859727346055
2017-10-28 00:00:00-04:00,5725.02,5806.95,5646.18,5749.0,5718.63,up,0.4188631655435149
2017-10-29 00:00:00-04:00,5748.98,6316.85,5738.57,6135.89,6035.465,up,6.73006341994582
2017-10-30 00:00:00-04:00,6145.0,6229.77,6024.03,6130.0,6130.4,down,-0.24410089503661414
2017-10-31 00:00:00-04:00,6130.0,6449.78,6072.81,6404.33,6352.95,up,4.475203915171289
2017-11-01 00:00:00-04:00,6408.37,6915.26,6340.01,6850.59,6575.0,up,6.900662727027318
2017-11-02 00:00:00-04:00,6854.47,7354.1,6700.0,7199.75,6992.0,up,5.037296829660054
2017-11-03 00:00:00-04:00,7200.13,7500.0,6994.0,7198.98,7280.0,down,-0.01597193384008655
2017-11-04 00:00:00-04:00,7203.03,7569.9,7083.52,7400.7,7345.07,up,2.744261789830116
2017-11-05 00:00:00-04:00,7400.7,7590.0,7073.95,7188.5,7421.37,down,-2.867296336833003
2017-11-06 00:00:00-05:00,7188.5,7421.39,6922.07,7200.0,7135.0,up,0.15997774222715755
2017-11-07 00:00:00-05:00,7200.0,7379.0,6956.88,7377.96,7129.1,up,2.471666666666672
2017-11-08 00:00:00-05:00,7377.97,7888.0,7080.01,7331.01,7408.23,down,-0.6364894408624644
2017-11-09 00:00:00-05:00,7340.01,7450.0,7061.2,7320.49,7189.99,down,-0.2659396921802615
2017-11-10 00:00:00-05:00,7319.97,7325.37,6429.44,6809.68,6778.99,down,-6.971203433893858
2017-11-11 00:00:00-05:00,6808.89,6814.87,6037.72,6042.0,6405.02,down,-11.263069310856844
2017-11-12 00:00:00-05:00,6036.0,6488.88,5555.55,6073.7,6029.99,up,0.6245858184227959
2017-11-13 00:00:00-05:00,6073.7,6775.75,6021.94,6628.21,6510.0,up,9.129690304098004
2017-11-14 00:00:00-05:00,6635.34,6915.59,6466.88,6848.06,6589.0,up,3.2058643566117206
2017-11-15 00:00:00-05:00,6848.1,7350.0,6820.01,7224.57,7175.01,up,5.497437245367309
2017-11-16 00:00:00-05:00,7224.57,7997.0,7162.19,7888.82,7725.25,up,9.19431883143218
2017-11-17 00:00:00-05:00,7889.91,7993.93,7431.54,7714.34,7750.99,down,-2.225247182794221
2017-11-18 00:00:00-05:00,7713.24,7858.0,7612.05,7792.4,7748.44,up,1.026287267088799
2017-11-19 00:00:00-05:00,7793.13,8087.35,7675.0,7963.58,7915.31,up,2.1871828135806792
2017-11-20 00:00:00-05:00,7961.02,8269.99,7770.0,7855.75,8116.67,down,-1.3223179944278574
2017-11-21 00:00:00-05:00,7862.32,8354.46,7837.84,8168.17,8158.695,up,3.890073159067553
2017-11-22 00:00:00-05:00,8158.47,8310.89,8075.01,8210.59,8209.94,up,0.638845273684896
2017-11-23 00:00:00-05:00,8214.91,8270.0,7876.0,8066.52,8140.51,down,-1.8063496739465168
2017-11-24 00:00:00-05:00,8066.0,8340.0,8032.24,8183.56,8200.0,up,1.4574758244483066
2017-11-25 00:00:00-05:00,8187.8,8870.85,8160.9,8852.47,8597.66,up,8.117809423776823
2017-11-26 00:00:00-05:00,8852.47,9597.78,8758.34,9550.01,9184.99,up,7.879608741966937
2017-11-27 00:00:00-05:00,9564.4,9777.0,9267.0,9777.0,9581.46,up,2.2228263142486826
2017-11-28 00:00:00-05:00,9776.0,10438.0,9723.64,10424.95,9890.0,up,6.6381955810147275
2017-11-29 00:00:00-05:00,10417.9,11395.0,9250.0,10543.97,10400.5,up,1.2101287207594513
2017-11-30 00:00:00-05:00,10511.52,10581.95,9000.0,9872.94,9750.0,down,-6.075049088999496
2017-12-01 00:00:00-05:00,9872.94,11082.0,9370.11,10844.72,10555.61,up,9.84286342264815
2017-12-02 00:00:00-05:00,10844.06,11200.0,10637.69,11118.17,10924.8,up,2.5277432990964632
2017-12-03 00:00:00-05:00,11116.6,11800.01,10513.16,11493.7,11340.3,up,3.3922242412248282
2017-12-04 00:00:00-05:00,11493.69,11665.0,10850.0,11499.97,11355.32,up,0.05463867565593805
2017-12-05 00:00:00-05:00,11494.64,12276.0,11384.25,12200.43,11718.96,up,6.140166199202413
2017-12-06 00:00:00-05:00,12200.42,14095.0,12075.02,13999.0,12870.0,up,14.74195150658748
2017-12-07 00:00:00-05:00,13999.0,16666.66,13820.0,15470.0,15344.24,up,10.507893420958636
2017-12-08 00:00:00-05:00,15470.0,16314.02,13482.42,15147.84,15167.13,down,-2.082482223658688
2017-12-09 00:00:00-05:00,15149.96,15550.0,12701.05,13617.09,14199.8,down,-10.117980509519487
2017-12-10 00:00:00-05:00,13617.09,15994.99,13011.0,15809.15,14838.0,up,16.097859381115942
2017-12-11 00:00:00-05:00,15779.17,17270.0,15779.17,16070.0,16380.01,up,1.8431260959860474
2017-12-12 00:00:00-05:00,16069.96,17428.42,15967.29,16840.0,17044.54,up,4.7917978638403635
